tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
570300915418320897,negative,1.0,Cancelled Flight,1.0,American,,LancasterPattie,,0,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous.",,2015-02-24 11:15:08 -0800,,
569161513056935936,negative,1.0,Customer Service Issue,1.0,US Airways,,shivadelrahim,,0,@USAirways - been on hold with reservations for over 30 min already! #worstairline,,2015-02-21 07:47:33 -0800,,
569668792265019392,positive,1.0,,,Southwest,,sheiladunagan,,0,@SouthwestAir I miss mine terribly. A +1 for my 30th anniversary would be amazing. It would mean LUV is in the air. #dontmakemebeg,,2015-02-22 17:23:18 -0800,Austin ,Central Time (US & Canada)
568206634758983681,negative,1.0,Can't Tell,1.0,Delta,,Alealmrivas,,0,@JetBlue u suck Big Donkey Balls!,,2015-02-18 16:33:13 -0800,Dominican Republic,Mountain Time (US & Canada)
569691079471050752,negative,1.0,Cancelled Flight,1.0,American,,zehentbauer,,0,"@AmericanAir just Cancelled Flightled my 7 am flight tomorrow with out informing me at all today, then booked one in 2 days, and no customer service",,2015-02-22 18:51:52 -0800,,
569672099704508416,negative,1.0,Late Flight,0.6571,Delta,,paulinceptor,,0,@JetBlue I am less concerned about the delay than I am about not being notified until I looked at the board that my flight was delayed,,2015-02-22 17:36:27 -0800,,Eastern Time (US & Canada)
569564666013163520,negative,1.0,Late Flight,0.6769,Delta,,amberfav,,0,@JetBlue I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO,,2015-02-22 10:29:33 -0800,,Central Time (US & Canada)
569686397789057024,neutral,0.638,,0.0,American,,twocrunch,,0,"@AmericanAir Hi, I have my name, email, and AAdvantage #, but website won't let me reset password. Can we troubleshoot together? Thanks!",,2015-02-22 18:33:16 -0800,,
568246970126438400,neutral,1.0,,,US Airways,,RebeccaHaber,,0,@USAirways I found a flight I want on @CheapOair. Is my @AmericanAir AA Advantage # applicable to earn miles on it since you're merging?,"[33.79727578, -117.85043081]",2015-02-18 19:13:29 -0800,NY/SoCal ,Pacific Time (US & Canada)
568390014238916608,neutral,1.0,,,United,,stylistadvocate,,0,@united for a fee...,,2015-02-19 04:41:54 -0800,"Ratner Companies, Hair Cuttery",Eastern Time (US & Canada)
568056811401703424,neutral,0.6742,,,Southwest,,scatignani,,0,@SouthwestAir Finally got me home #BNASnow,,2015-02-18 06:37:52 -0800,Nashville Tennessee,Eastern Time (US & Canada)
569883152493240320,negative,1.0,Customer Service Issue,1.0,Southwest,,jennybeal,,0,@SouthwestAir What's up with the wait times on your customer service line? Tried 2X on Fri. and now I've been on for over 15 min.,,2015-02-23 07:35:06 -0800,"Columbus, OH",Eastern Time (US & Canada)
567744219281129473,positive,1.0,,,Southwest,,PaytonTaylor129,,1,@SouthwestAir LUV Ya Too!!!!  I will sing a song for y'all when I finally get on that plane back to Nashville!!! #LOVESOUTHWESTAIR,,2015-02-17 09:55:44 -0800,"Nashville, TN",Quito
568533330557186048,negative,1.0,Customer Service Issue,1.0,United,,Caraba10,,0,"@united keeps delaying my flight, horrible customer service",,2015-02-19 14:11:23 -0800,,
570051488875020288,negative,1.0,Customer Service Issue,1.0,US Airways,,m2gris,,0,@USAirways - 53 minutes on hold for a reservation?,,2015-02-23 18:44:00 -0800,"Irvine, Ca",
568806035294695424,positive,0.6842,,,United,,MrsHeyGil,,0,@united just sent - thank you!,,2015-02-20 08:15:01 -0800,"Obersulzbach, Germany",Quito
568084881303072770,positive,0.3543,,0.0,Southwest,,thirty_lives,,0,@SouthwestAir @love_dragonss holy fuckinf shit,,2015-02-18 08:29:24 -0800,ʞᴚoʎ   ʍǝu,Eastern Time (US & Canada)
569621883282280448,positive,1.0,,,American,,kidith_paulino,,0,@AmericanAir AA2416 on time and awesome flight. Great job American!,"[25.79101279, -80.28861743]",2015-02-22 14:16:54 -0800,,Eastern Time (US & Canada)
569910765173362688,positive,0.6721,,,American,,hautetravelgirl,,0,@AmericanAir it's always nice coming home but I wish you'd fly LAX-MAD and keep me away from Iberia 😜✈️ #GoingForGreat,,2015-02-23 09:24:49 -0800,"Santa Monica, CA",
569939611650166785,positive,1.0,,,Delta,,bostongarden,,0,I always look forward to JB RT @JetBlue: @bostongarden :) Looking forward to welcoming you onboard! 💙,,2015-02-23 11:19:27 -0800,"Boston, Austin, Kansas City ",Eastern Time (US & Canada)
568134503987851264,neutral,1.0,,,Southwest,,travelnube,,0,"@SouthwestAir Is the 1,750 bonus at 1800Flowers still on or did it expire 2/14/15?",,2015-02-18 11:46:35 -0800,"Chicago, IL ",Central Time (US & Canada)
569941957490774016,positive,1.0,,,Virgin America,,TaylorLumsden,,0,@VirginAmerica awesome. I flew yall Sat morning. Any way we can correct my bill ?,,2015-02-23 11:28:46 -0800,"Dallas, Texas",Mountain Time (US & Canada)
569139480101314560,negative,1.0,Can't Tell,0.6464,United,,AviNewYork,,1,@united have you inspected the picture? routine aircraft check while on his cell phone? What will the FAA &amp; NYT say ? http://t.co/bNgpli8JT6,"[18.4729405, -68.39820768]",2015-02-21 06:20:00 -0800,,Eastern Time (US & Canada)
569614085807067136,negative,0.6567,Lost Luggage,0.3467,American,,macario2,,0,@AmericanAir they did tell that our luggage stayed inside the plane ! Look this video http://t.co/YokkHHQcMP,,2015-02-22 13:45:55 -0800,Pocos de Caldas,Brasilia
567875308377911297,neutral,1.0,,,Southwest,,feetsanity,,0,@SouthwestAir I'm Flight Booking Problems a flight to Vegas. Any good promo codes??,,2015-02-17 18:36:38 -0800,,Pacific Time (US & Canada)
569645783974195202,negative,1.0,Customer Service Issue,0.6575,American,,larrylarry,,0,"@AmericanAir Got an email about an itinerary change, but can't seem to get to anyone on phone. New flight time doesn't work for me. Help?",,2015-02-22 15:51:53 -0800,Toronto,Eastern Time (US & Canada)
570299819610251265,positive,1.0,,,United,,BK_TheBri,,0,@united Thanks. It is on the same ticket.,,2015-02-24 11:10:47 -0800,"Portland, OR",
569108013547687936,positive,1.0,,,Southwest,,Tyler_Stotts,,0,@SouthwestAir loving the boarding to go to Chicago #KeepItMovin',,2015-02-21 04:14:58 -0800,,Central Time (US & Canada)
569867943888056320,negative,1.0,Customer Service Issue,1.0,American,,elisakathleen,,0,@AmericanAir at LAX and your service reps just hand out the 800 number to call. So that's not helpful.,,2015-02-23 06:34:40 -0800,"Boston, MA",
568878340200906752,negative,1.0,Can't Tell,0.6842,Southwest,,MyStyleVita,,0,@SouthwestAir it's pretty stupid and I probably won't fly it again. Plus hearing nightmare stories of overbooked flights.,,2015-02-20 13:02:20 -0800,Atlanta,Quito
569933405506310144,negative,0.6792,Late Flight,0.3477,Virgin America,,arieldaie,,0,@VirginAmerica you're the best!! Whenever I (begrudgingly) use any other airline I'm delayed and Late Flight :(,,2015-02-23 10:54:47 -0800,Los Angeles,
569307978798645248,neutral,0.6545,,0.0,Delta,,laacyyy,,0,@JetBlue what are the chances of one of your flights leaving at 6am out of Newark nj being Cancelled Flightled tomorrow?,,2015-02-21 17:29:34 -0800,New Jersey,Quito
568836365309190145,neutral,0.6768,,,Delta,,StacyCrossB6,,0,@JetBlue We already won the tickets but she's totally on a beach right now. #flightlanding #sunscreen #feelsgood http://t.co/5PvG2hJXKp,,2015-02-20 10:15:32 -0800,Philadelphia,Eastern Time (US & Canada)
569897748859744257,negative,1.0,Customer Service Issue,1.0,American,,_mhertz,,0,@AmericanAir Oh yea? That's it? C'mon buddy! Bring your special friend @united to the conversation - they seem to be doing NOTHING AT ALL,,2015-02-23 08:33:06 -0800,,Pacific Time (US & Canada)
569644902637813761,negative,1.0,Late Flight,0.7149,American,,Mwoodshop,,0,@AmericanAir Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?,,2015-02-22 15:48:22 -0800,Jerz,Eastern Time (US & Canada)
570271846718775296,negative,1.0,Customer Service Issue,0.6706,United,,discobiscuit63,,0,"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor.""",,2015-02-24 09:19:38 -0800,,Central Time (US & Canada)
568499953041080321,negative,1.0,Can't Tell,0.3512,US Airways,,alan_bledsoe,,0,"“@USAirways: @alan_bledsoe Thanks for your feedback, Alan.” Thx, but  no help as I watch a flt Lve w/open seats and I wait 3hrs for nxt flt",,2015-02-19 11:58:45 -0800,,
568438142673555457,negative,1.0,Customer Service Issue,1.0,US Airways,,KMac0125,,0,@USAirways I've been on hold for 40 minutes just to get a receipt. I know you guys are busy but I think it's time to higher more staff!,,2015-02-19 07:53:08 -0800,Boston,
569510808847196160,negative,1.0,Customer Service Issue,1.0,US Airways,,sturtwood,,0,@USAirways @nanceebing 4 hour hold times at the moment...and counting. #disgrace,,2015-02-22 06:55:32 -0800,"Unley Oval, Norwood SA",
568585356586586113,positive,1.0,,,Southwest,,Salem_Eways,,0,@SouthwestAir Jason (108639) at Gate #3 in SAN made my afternoon!!! #southwestairlines #stellarservice #thanks!,,2015-02-19 17:38:07 -0800,,
569739695459995648,negative,1.0,Cancelled Flight,0.6804,American,,excake,,0,@AmericanAir wasn't offered a flight out of PHL until TUESDAY so had to ask to be booked to Houston instead of Austin.,,2015-02-22 22:05:03 -0800,"Austin, TX",Central Time (US & Canada)
567800801248161792,neutral,0.6479,,0.0,Southwest,,scatignani,,0,"@SouthwestAir I'm scheduled to come back tomorrow, finally but I don't know SWA hasn't flown out of @Fly_Nashville yet but @Delta has",,2015-02-17 13:40:34 -0800,Nashville Tennessee,Eastern Time (US & Canada)
567796570197086208,positive,0.6635,,0.0,United,,CWWMUK,,0,"@united done just now, thanks.",,2015-02-17 13:23:46 -0800,North West of England,
568619425886121985,positive,1.0,,,Delta,,bangerangz,,0,@JetBlue my flight attendant Angel was awesome. #415 #kudos,,2015-02-19 19:53:30 -0800,,Pacific Time (US & Canada)
569239293429833728,negative,0.6821,Bad Flight,0.3487,United,,JoeSchmuck,,0,@united help? Invest more in your planes and your people and less in stock buybacks and executive pay. Maybe then you would not disappoint.,,2015-02-21 12:56:38 -0800,San Francisco,Pacific Time (US & Canada)
567762099708112897,positive,1.0,,,Southwest,,laura_ying,,0,@SouthwestAir finally got through. Thanks!,,2015-02-17 11:06:47 -0800,"Houston, Texas",
568914888728449025,negative,0.6703,Late Flight,0.6703,Delta,,barrystanbridge,,0,"@JetBlue flight1407, it's been a long day! Arrived from London at 11 this morning","[40.64529157, -73.7761025]",2015-02-20 15:27:34 -0800,Leighton Buzzard,
568805571647942656,negative,1.0,Late Flight,1.0,United,,caitlingshaw,,0,"@united thanks for delaying our flight for an hour, missing our connecting flight and terrible customer service. #neveragain #vacation",,2015-02-20 08:13:10 -0800,"Columbus, Ohio",Eastern Time (US & Canada)
569668818253053952,negative,1.0,Late Flight,1.0,Delta,,dhp214,,0,@JetBlue. A bunch of flights are delayed from FFL to Northeast destinations. No announcements at the gate. What's going on?,,2015-02-22 17:23:24 -0800,New York,Eastern Time (US & Canada)
569870924410970112,negative,1.0,Can't Tell,0.6826,US Airways,,ashwatson3,,0,@USAirways I will NEVER fly us airways or american again and I will share this nightmare of a story to all the many others we know who fly,,2015-02-23 06:46:30 -0800,,
567828425278283777,neutral,0.6451,,0.0,Delta,,kimbetech,,0,@jetblue is there no way to switch to earlier flight to JFK even if I checked a bag?,,2015-02-17 15:30:20 -0800,NYC,Eastern Time (US & Canada)
569616934225846273,negative,1.0,Flight Booking Problems,0.6604,American,,farfalla818,,0,@AmericanAir the reservation system won't even let us leave our phone #. I have no way to fix that you rebooked me on wrong day!,,2015-02-22 13:57:14 -0800,"Plano, Texas",
568267340405542914,neutral,0.6825,,0.0,United,,DominikZmuda,,0,@united any info on delays at SFO tomorrow due to low clouds?,,2015-02-18 20:34:26 -0800,,Warsaw
570211577087041536,negative,1.0,Cancelled Flight,1.0,Southwest,,duneshadow,,0,"@SouthwestAir no need, I know the status, you Cancelled Flightled instead of delaying the flight.",,2015-02-24 05:20:08 -0800,"Minneapolis, MN",Central Time (US & Canada)
568923827788505088,negative,1.0,Late Flight,1.0,Southwest,,bodoughty,,0,@SouthwestAir here we go again. Delayed in Chicago why offer the 630 flight if you never intend to fly it,,2015-02-20 16:03:05 -0800,,
568195153464143872,neutral,0.6655,,0.0,United,,ItsAaronChriz,,0,"“@united: @ItsAaronChriz Sorry to hear about your flight. Do you need help reFlight Booking Problems?”

👎",,2015-02-18 15:47:35 -0800,I'm just a kid from Oak Harbor,Pacific Time (US & Canada)
568762437832478720,positive,1.0,,,Southwest,,beefsnout,,0,@southwestair SWEET!!! Glad to hear it. I'll keep you guys in mind next time!,,2015-02-20 05:21:46 -0800,"Reno, NV, USA, Earth, Sol",Pacific Time (US & Canada)
568524550251479040,negative,1.0,Customer Service Issue,0.7,United,,rick4tkins,,0,"@united that's what I tried to do, but when entering email into 2nd device made email typo. No way to fix it &amp; no option to log out/in!!!",,2015-02-19 13:36:30 -0800,,
567846359631564800,negative,1.0,Late Flight,0.6767,US Airways,,Praise_A_Lord,,0,@USAirways freaking out about the fact you are fixing the engine from Charlotte to Orlando. #longday,,2015-02-17 16:41:36 -0800,Manc.,
569691100090273792,negative,1.0,Bad Flight,0.3593,American,,cbratch67,,0,@AmericanAir You could only get us on a flight 30 minutes before the funeral starts. We're stranded in Dallas w/o luggage for 2 days,,2015-02-22 18:51:57 -0800,,
570197883716300800,negative,1.0,Flight Attendant Complaints,0.6875,US Airways,,suetrio,,0,@USAirways Flight 830 CLT to Phl. I was 1st on list.Someone else got spot. Rude employee in coach. Wouldt give ID. Said he was cute red head,,2015-02-24 04:25:43 -0800,,
569290361870426112,negative,1.0,Flight Booking Problems,0.6648,Virgin America,,MaximWheatley,,0,@VirginAmerica Just DM'd. Same issue persisting.,,2015-02-21 16:19:33 -0800,"Washington, DC",Atlantic Time (Canada)
570229813937463299,positive,1.0,,,Delta,,nolimitlove,,0,@JetBlue thanks to you customers like me stay loyal. From check in to landing.,,2015-02-24 06:32:36 -0800,,America/New_York
570127035890184192,negative,1.0,Customer Service Issue,0.3685,American,,danilo23donna,,0,"@AmericanAir i have been rebooked for the 7am flight. My questions is, why do some people get hotel and the others don't like myself?",,2015-02-23 23:44:12 -0800,,
568244663154393088,negative,1.0,Can't Tell,0.6458,United,,Atrain_8,,3,"@united you're missin the point! There was no ""weather"". You're lying! Seats was broken. But u claim ""weather"" to get out of hotels. Classy",,2015-02-18 19:04:19 -0800,,
568523834980057088,neutral,1.0,,,Delta,,kbosspotter,,0,@JetBlue should I check in my awesome bag on my flight or carry it on... Decisions...,,2015-02-19 13:33:39 -0800,Logan International Airport,Atlantic Time (Canada)
569238938042421249,negative,1.0,Cancelled Flight,1.0,United,,rpgibson8589,,0,@united ROC flight Cancelled Flightled. Love my snowy drive home with no useful substitutes,,2015-02-21 12:55:13 -0800,Rochester NY,Eastern Time (US & Canada)
569620597543739392,negative,1.0,Can't Tell,0.6444,American,,Kaywillsmith,,0,@AmericanAir pls help. This is seriously beyond ridiculous.,,2015-02-22 14:11:48 -0800,The City of Big Shoulders,Central Time (US & Canada)
568107551553794049,negative,1.0,Flight Booking Problems,0.6496,United,,monotaga,,0,@united Why does it take 4-6 weeks for a new MileagePlus Premier card to be sent out? #stillwaiting #doesntfeellikestatusyet,,2015-02-18 09:59:29 -0800,"San Francisco, CA",Central Time (US & Canada)
569618972535959552,negative,1.0,Customer Service Issue,1.0,American,,MarkPerlowitz,,0,@AmericanAir I need to order a special meal and I can't reach AA. Been on hold for over 2 hours,"[15.1659317, 120.5830548]",2015-02-22 14:05:20 -0800,,
